track3es-es	NA	2017	0	4.800000	Un perro está con un juguete.	Un perro tiene un juguete.
track3es-es	NA	2017	1	2.200000	Los niños acarician un conejito.	Los niños acarician un perro.
track3es-es	NA	2017	2	0.800000	La gente cocina en la parrilla.	Los peatones miran con asombro mientras dos personas cocinan pechuga en una parrilla.
track3es-es	NA	2017	3	2.200000	El hombre construye un pequeño castillo de arena	Una muchacha está construyendo un castillo de arena.
track3es-es	NA	2017	4	3.600000	Un hombre está corriendo detrás de un trineo tirado por cuatro perros.	Un hombre siendo tirado en un trineo por perros.
track3es-es	NA	2017	5	5.000000	Una persona haciendo rapel.	Una persona esta haciendo rapel
track3es-es	NA	2017	6	1.200000	La gente está esperando piezas de autos.	La gente está esperando por el auto.
track3es-es	NA	2017	7	0.400000	El hombre está emocionado, ya que esta es su primera presentación para su nueva empresa.	Un hombre está tocando un instrumento que él creó por dinero en la calle.
track3es-es	NA	2017	8	0.400000	Una muchacha en un vestido rosado está parada de cabeza.	Una mujer de rosado está cubriendo su rostro con una bufanda.
track3es-es	NA	2017	9	0.400000	Un hombre está apilando grupos de rocas junto al mar.	La banda está tocando dentro de un pequeño club nocturno.
track3es-es	NA	2017	10	1.400000	Un hombre vestido sólo con una toalla está de pie fuera cerca del agua.	Un hombre se está sentando delante de una fuente de agua
track3es-es	NA	2017	11	4.400000	El libro que se lee es Harry Potter	El hombre está leyendo un libro de Harry Potter.
track3es-es	NA	2017	12	0.400000	Hombre con traje escocés tocando la gaita en un día lluvioso en la acera.	Dos niñas balanceándose de lado a lado en un parque en un día cálido.
track3es-es	NA	2017	13	1.200000	Ciclista en un bosque cubierto de nieve en la noche	El esquiador está cerca del suelo cubierto de nieve.
track3es-es	NA	2017	14	1.000000	Un hombre toma la foto de una muchacha y ella está cerca del agua.	Una muchacha se está exhibiendo delante de su amigo.
track3es-es	NA	2017	15	5.000000	Una dama está cantando	Una dama cantando.
